id	class	gender	race	name
250100	Glaiver	Common	Common	Godsfall
250100	Lancer	Common	Common	Wallop I
250100	Priest	Common	Common	Retaliate I
250100	Slayer	Common	Common	Ultimate Overhand Strike I
250100	Sorcerer	Common	Common	Time Gyre I
250100	Warrior	Common	Common	Command: Attack
250101	Glaiver	Common	Common	Godsfall
250102	Glaiver	Common	Common	Godsfall
250103	Glaiver	Common	Common	Godsfall
250109	Glaiver	Common	Common	Godsfall
250110	Sorcerer	Common	Common	Time Gyre I
250130	Lancer	Common	Common	Wallop I
250130	Slayer	Common	Common	Ultimate Overhand Strike I
250131	Glaiver	Common	Common	Godsfall
250132	Glaiver	Common	Common	Godsfall
250199	Glaiver	Common	Common	Godsfall
250200	Archer	Common	Common	Incendiary Trap Arrow II
250200	Berserker	Common	Common	Raze II
250200	Elementalist	Common	Common	Thrall of Protection II
250200	Lancer	Common	Common	Wallop II
250200	Priest	Common	Common	Retaliate II
250200	Sorcerer	Common	Common	Time Gyre II
250210	Sorcerer	Common	Common	Time Gyre II
250230	Lancer	Common	Common	Wallop II
250300	Archer	Common	Common	Incendiary Trap Arrow III
250300	Berserker	Common	Common	Raze III
250300	Elementalist	Common	Common	Thrall of Protection III
250300	Lancer	Common	Common	Wallop III
250300	Priest	Common	Common	Retaliate III
250300	Sorcerer	Common	Common	Time Gyre III
250310	Sorcerer	Common	Common	Time Gyre III
250330	Lancer	Common	Common	Wallop III
250400	Archer	Common	Common	Incendiary Trap Arrow IV
250400	Berserker	Common	Common	Raze IV
250400	Elementalist	Common	Common	Thrall of Protection IV
250400	Lancer	Common	Common	Wallop IV
250400	Priest	Common	Common	Retaliate IV
250400	Sorcerer	Common	Common	Time Gyre IV
250430	Lancer	Common	Common	Wallop IV
250500	Archer	Common	Common	Incendiary Trap Arrow V
250500	Berserker	Common	Common	Raze V
250500	Elementalist	Common	Common	Thrall of Protection V
250500	Lancer	Common	Common	Wallop V
250500	Priest	Common	Common	Retaliate V
250530	Lancer	Common	Common	Wallop V
250600	Archer	Common	Common	Incendiary Trap Arrow VI
250600	Berserker	Common	Common	Raze VI
250600	Elementalist	Common	Common	Thrall of Protection VI
250600	Lancer	Common	Common	Wallop VI
250600	Priest	Common	Common	Retaliate VI
250630	Lancer	Common	Common	Wallop VI
250700	Archer	Common	Common	Incendiary Trap Arrow VII
250700	Berserker	Common	Common	Raze VII
250700	Elementalist	Common	Common	Thrall of Protection VII
250700	Lancer	Common	Common	Wallop VII
250700	Priest	Common	Common	Retaliate VII
250730	Lancer	Common	Common	Wallop VII
250800	Archer	Common	Common	Incendiary Trap Arrow VIII
250800	Berserker	Common	Common	Raze VIII
250800	Elementalist	Common	Common	Thrall of Protection VIII
250800	Lancer	Common	Common	Wallop VIII
250800	Priest	Common	Common	Retaliate VIII
250830	Lancer	Common	Common	Wallop VIII
250900	Archer	Common	Common	Incendiary Trap Arrow IX
250900	Berserker	Common	Common	Raze IX
250900	Elementalist	Common	Common	Thrall of Protection IX
250900	Lancer	Common	Common	Wallop IX
250900	Priest	Common	Common	Retaliate IX
250930	Lancer	Common	Common	Wallop IX
251000	Archer	Common	Common	Incendiary Trap Arrow X
251000	Elementalist	Common	Common	Thrall of Protection X
251000	Lancer	Common	Common	Wallop X
251000	Priest	Common	Common	Retaliate X
251030	Lancer	Common	Common	Wallop X
251100	Elementalist	Common	Common	Thrall of Protection XI
251200	Elementalist	Common	Common	Thrall of Protection XII
251300	Elementalist	Common	Common	Thrall of Protection XIII
251400	Elementalist	Common	Common	Thrall of Protection XIV
251500	Elementalist	Common	Common	Thrall of Protection XV
251600	Elementalist	Common	Common	Thrall of Protection XVI
251700	Elementalist	Common	Common	Thrall of Protection XVII
260100	Berserker	Common	Common	Tackle
260100	Fighter	Common	Common	Rhythmic Blows
260100	Lancer	Common	Common	Backstep
260100	Priest	Common	Common	Fiery Escape I
260100	Slayer	Common	Common	Punishing Blow
260100	Sorcerer	Common	Common	Teleport Jaunt
260100	Warrior	Common	Common	Command: Follow
260130	Slayer	Common	Common	Punishing Blow
260200	Priest	Common	Common	Fiery Escape II
260300	Priest	Common	Common	Fiery Escape III
260400	Priest	Common	Common	Fiery Escape IV
260500	Priest	Common	Common	Fiery Escape V
260600	Priest	Common	Common	Fiery Escape VI
260700	Priest	Common	Common	Fiery Escape VII
260800	Priest	Common	Common	Fiery Escape VIII
260900	Priest	Common	Common	Fiery Escape IX
261000	Priest	Common	Common	Fiery Escape X
270100	Berserker	Common	Common	Unbreakable
270100	Elementalist	Common	Common	Thrall of Life I
270100	Fighter	Common	Common	One-inch Punch range check
270100	Lancer	Common	Common	Rallying Cry
270100	Priest	Common	Common	Final Reprisal I
270100	Slayer	Common	Common	Savage Strike
270100	Sorcerer	Common	Common	Hail Storm I
270120	Sorcerer	Common	Common	Hail Storm I
270130	Priest	Common	Common	Final Reprisal I
270200	Elementalist	Common	Common	Thrall of Life II
270200	Priest	Common	Common	Final Reprisal II
270200	Sorcerer	Common	Common	Hail Storm II
270220	Sorcerer	Common	Common	Hail Storm II
270230	Priest	Common	Common	Final Reprisal II
270300	Elementalist	Common	Common	Thrall of Life III
270300	Priest	Common	Common	Final Reprisal III
270300	Sorcerer	Common	Common	Hail Storm III
270320	Sorcerer	Common	Common	Hail Storm III
270330	Priest	Common	Common	Final Reprisal III
270400	Elementalist	Common	Common	Thrall of Life IV
270400	Priest	Common	Common	Final Reprisal IV
270400	Sorcerer	Common	Common	Hail Storm IV
270430	Priest	Common	Common	Final Reprisal IV
270500	Elementalist	Common	Common	Thrall of Life V
270500	Priest	Common	Common	Final Reprisal V
270500	Sorcerer	Common	Common	Hail Storm V
270530	Priest	Common	Common	Final Reprisal V
270600	Elementalist	Common	Common	Thrall of Life VI
270600	Priest	Common	Common	Final Reprisal VI
270600	Sorcerer	Common	Common	Hail Storm VI
270630	Priest	Common	Common	Final Reprisal VI
270700	Elementalist	Common	Common	Thrall of Life VII
270700	Priest	Common	Common	Final Reprisal VII
270700	Sorcerer	Common	Common	Hail Storm VII
270730	Priest	Common	Common	Final Reprisal VII
270800	Elementalist	Common	Common	Thrall of Life VIII
270800	Priest	Common	Common	Final Reprisal VIII
270800	Sorcerer	Common	Common	Hail Storm VIII
270830	Priest	Common	Common	Final Reprisal VIII
270900	Elementalist	Common	Common	Thrall of Life IX
270900	Priest	Common	Common	Final Reprisal IX
270900	Sorcerer	Common	Common	Hail Storm IX
270930	Priest	Common	Common	Final Reprisal IX
271000	Elementalist	Common	Common	Thrall of Life X
271000	Priest	Common	Common	Final Reprisal X
271030	Priest	Common	Common	Final Reprisal X
271100	Elementalist	Common	Common	Thrall of Life XI
271100	Priest	Common	Common	Final Reprisal XI
271110	Priest	Common	Common	Final Reprisal XI
271111	Priest	Common	Common	Final Reprisal XI
271120	Priest	Common	Common	Final Reprisal XI
271121	Priest	Common	Common	Final Reprisal XI
271200	Elementalist	Common	Common	Thrall of Life XII
271300	Elementalist	Common	Common	Thrall of Life XIII
271310	Elementalist	Common	Common	Thrall of Life XIII
271330	Elementalist	Common	Common	Thrall of Life XIII
271400	Elementalist	Common	Common	Thrall of Life XIV
280100	Archer	Common	Common	Eagle's Eye I
280100	Berserker	Common	Common	Intimidation
280100	Elementalist	Common	Common	Sonorous Dreams I
280100	Lancer	Common	Common	Super Leap
280100	Priest	Common	Common	Mana Charge
280100	Slayer	Common	Common	Unsheathe
280100	Sorcerer	Common	Common	Stone Skin
280100	Warrior	Common	Common	Traverse Cut I
280101	Lancer	Common	Common	Super Leap
280110	Elementalist	Common	Common	Sonorous Dreams I
280130	Warrior	Common	Common	Traverse Cut I
280200	Archer	Common	Common	Eagle's Eye II
280200	Elementalist	Common	Common	Sonorous Dreams II
280200	Priest	Common	Common	Divine Charge
280200	Warrior	Common	Common	Traverse Cut II
280210	Elementalist	Common	Common	Sonorous Dreams II
280230	Warrior	Common	Common	Traverse Cut II
280300	Warrior	Common	Common	Traverse Cut III
280330	Warrior	Common	Common	Traverse Cut III
280400	Warrior	Common	Common	Traverse Cut IV
280430	Warrior	Common	Common	Traverse Cut IV
280500	Warrior	Common	Common	Traverse Cut V
280530	Warrior	Common	Common	Traverse Cut V
280600	Warrior	Common	Common	Traverse Cut VI
280630	Warrior	Common	Common	Traverse Cut VI
280700	Warrior	Common	Common	Traverse Cut VII
280730	Warrior	Common	Common	Traverse Cut VII
280800	Warrior	Common	Common	Traverse Cut VIII
280830	Warrior	Common	Common	Traverse Cut VIII
280900	Warrior	Common	Common	Traverse Cut IX
280930	Warrior	Common	Common	Traverse Cut IX
281000	Warrior	Common	Common	Traverse Cut X
281030	Warrior	Common	Common	Traverse Cut X
290100	Archer	Common	Common	Thunderbolt I
290100	Berserker	Common	Common	Evasive Roll
290100	Elementalist	Common	Common	Regression I
290100	Lancer	Common	Common	Guardian Barrier
290100	Priest	Common	Common	Triple Nemesis I
290100	Sorcerer	Common	Common	Vortex Prison I
290100	Warrior	Common	Common	Blade Draw I
290130	Warrior	Common	Common	Blade Draw I
290200	Archer	Common	Common	Thunderbolt II
290200	Elementalist	Common	Common	Regression II
290200	Priest	Common	Common	Triple Nemesis II
290200	Warrior	Common	Common	Blade Draw II
290230	Warrior	Common	Common	Blade Draw II
290300	Archer	Common	Common	Thunderbolt III
290300	Priest	Common	Common	Triple Nemesis III
290300	Warrior	Common	Common	Blade Draw III
290330	Warrior	Common	Common	Blade Draw III
290400	Archer	Common	Common	Thunderbolt IV
290400	Priest	Common	Common	Triple Nemesis IV
290400	Warrior	Common	Common	Blade Draw IV
290430	Warrior	Common	Common	Blade Draw IV
290500	Archer	Common	Common	Thunderbolt V
290500	Priest	Common	Common	Triple Nemesis V
290500	Warrior	Common	Common	Blade Draw V
290530	Warrior	Common	Common	Blade Draw V
290600	Archer	Common	Common	Thunderbolt VI
290600	Priest	Common	Common	Triple Nemesis VI
290600	Warrior	Common	Common	Blade Draw VI
290630	Warrior	Common	Common	Blade Draw VI
290700	Archer	Common	Common	Thunderbolt VII
290700	Priest	Common	Common	Triple Nemesis VII
290700	Warrior	Common	Common	Blade Draw VII
290730	Warrior	Common	Common	Blade Draw VII
290800	Archer	Common	Common	Thunderbolt VIII
290800	Priest	Common	Common	Triple Nemesis VIII
290800	Warrior	Common	Common	Blade Draw VIII
290830	Warrior	Common	Common	Blade Draw VIII
290900	Archer	Common	Common	Thunderbolt IX
290900	Priest	Common	Common	Triple Nemesis IX
290900	Warrior	Common	Common	Blade Draw IX
290930	Warrior	Common	Common	Blade Draw IX
291000	Archer	Common	Common	Thunderbolt X
300100	Berserker	Common	Common	Axe Counter
300100	Elementalist	Common	Common	Curse of Exhaustion I
300100	Lancer	Common	Common	Divine Protection
300100	Priest	Common	Common	Plague of Exhaustion I
300100	Sorcerer	Common	Common	Nova I
300100	Warrior	Common	Common	Scythe I
300110	Elementalist	Common	Common	Curse of Exhaustion I
300200	Elementalist	Common	Common	Curse of Exhaustion II
300200	Priest	Common	Common	Plague of Exhaustion II
300200	Sorcerer	Common	Common	Nova II
300200	Warrior	Common	Common	Scythe II
300210	Elementalist	Common	Common	Curse of Exhaustion II
300300	Elementalist	Common	Common	Curse of Exhaustion III
300300	Priest	Common	Common	Plague of Exhaustion III
300300	Sorcerer	Common	Common	Nova III
300300	Warrior	Common	Common	Scythe III
300400	Priest	Common	Common	Plague of Exhaustion IV
300400	Sorcerer	Common	Common	Nova IV
300400	Warrior	Common	Common	Scythe IV
300500	Priest	Common	Common	Plague of Exhaustion V
300500	Sorcerer	Common	Common	Nova V
300500	Warrior	Common	Common	Scythe V
300600	Priest	Common	Common	Plague of Exhaustion VI
300600	Sorcerer	Common	Common	Nova VI
300600	Warrior	Common	Common	Scythe VI
300700	Priest	Common	Common	Plague of Exhaustion VII
300700	Sorcerer	Common	Common	Nova VII
300700	Warrior	Common	Common	Scythe VII
300800	Priest	Common	Common	Plague of Exhaustion VIII
300800	Sorcerer	Common	Common	Nova VIII
300800	Warrior	Common	Common	Scythe VIII
300900	Sorcerer	Common	Common	Nova IX
300900	Warrior	Common	Common	Scythe IX
310100	Archer	Common	Common	Tenacity
310100	Berserker	Common	Common	Overwhelm I
310100	Elementalist	Common	Common	Curse of Confusion
310100	Priest	Common	Common	Guardian Sanctuary I
310100	Sorcerer	Common	Common	Warp Barrier
310100	Warrior	Common	Common	Reaping Slash I
310110	Elementalist	Common	Common	Curse of Confusion
310110	Sorcerer	Common	Common	Warp Barrier
310120	Sorcerer	Common	Common	Warp Barrier
310130	Warrior	Common	Common	Reaping Slash I
310200	Berserker	Common	Common	Overwhelm II
310200	Priest	Common	Common	Guardian Sanctuary II
310200	Warrior	Common	Common	Reaping Slash II
310230	Warrior	Common	Common	Reaping Slash II
310300	Berserker	Common	Common	Overwhelm III
310300	Warrior	Common	Common	Reaping Slash III
310330	Warrior	Common	Common	Reaping Slash III
310400	Berserker	Common	Common	Overwhelm IV
310400	Warrior	Common	Common	Reaping Slash IV
310430	Warrior	Common	Common	Reaping Slash IV
310500	Berserker	Common	Common	Overwhelm V
310500	Warrior	Common	Common	Reaping Slash V
310530	Warrior	Common	Common	Reaping Slash V
310600	Berserker	Common	Common	Overwhelm VI
310600	Warrior	Common	Common	Reaping Slash VI
310630	Warrior	Common	Common	Reaping Slash VI
310700	Berserker	Common	Common	Overwhelm VII
310700	Warrior	Common	Common	Reaping Slash VII
310730	Warrior	Common	Common	Reaping Slash VII
310800	Berserker	Common	Common	Overwhelm VIII
310800	Warrior	Common	Common	Reaping Slash VIII
310830	Warrior	Common	Common	Reaping Slash VIII
310900	Berserker	Common	Common	Overwhelm IX
311000	Berserker	Common	Common	Overwhelm X
320100	Archer	Common	Common	Find Weakness I
320100	Berserker	Common	Common	Punishing Strike
320100	Elementalist	Common	Common	Mire I
320100	Priest	Common	Common	Divine Prayer I
320100	Warrior	Common	Common	Cross Parry
320110	Elementalist	Common	Common	Mire I
320200	Archer	Common	Common	Find Weakness II
320200	Elementalist	Common	Common	Mire II
320200	Priest	Common	Common	Divine Prayer II
320210	Elementalist	Common	Common	Mire II
320300	Archer	Common	Common	Find Weakness III
330100	Archer	Common	Common	Chase I
330100	Berserker	Common	Common	Unleash
330100	Elementalist	Common	Common	Thrall of Vengeance I
330100	Priest	Common	Common	Ishara's Lullaby I
330100	Warrior	Common	Common	Smoke Flanker I
330200	Elementalist	Common	Common	Thrall of Vengeance II
330200	Priest	Common	Common	Ishara's Lullaby II
330200	Warrior	Common	Common	Smoke Flanker II
330300	Elementalist	Common	Common	Thrall of Vengeance III
330300	Priest	Common	Common	Ishara's Lullaby III
330400	Elementalist	Common	Common	Thrall of Vengeance IV
330500	Elementalist	Common	Common	Thrall of Vengeance V
330600	Elementalist	Common	Common	Thrall of Vengeance VI
330700	Elementalist	Common	Common	Thrall of Vengeance VII
330800	Elementalist	Common	Common	Thrall of Vengeance VIII
330900	Elementalist	Common	Common	Thrall of Vengeance IX
331000	Elementalist	Common	Common	Thrall of Vengeance X
331100	Elementalist	Common	Common	Thrall of Vengeance XI
331200	Elementalist	Common	Common	Thrall of Vengeance XII
331300	Elementalist	Common	Common	Thrall of Vengeance XIII
331400	Elementalist	Common	Common	Thrall of Vengeance XIV
331500	Elementalist	Common	Common	Thrall of Vengeance XV
340100	Archer	Common	Common	Wind Walk I
340100	Berserker	Common	Common	Unleashed: Dexter
340100	Elementalist	Common	Common	Thrall of Wrath I
340100	Priest	Common	Common	Restorative Burst I
340100	Sorcerer	Common	Common	Mana Boost I
340100	Warrior	Common	Common	Binding Sword
340200	Elementalist	Common	Common	Thrall of Wrath II
340200	Priest	Common	Common	Restorative Burst II
340200	Sorcerer	Common	Common	Mana Boost II
340300	Elementalist	Common	Common	Thrall of Wrath III
340400	Elementalist	Common	Common	Thrall of Wrath IV
340500	Elementalist	Common	Common	Thrall of Wrath V
340600	Elementalist	Common	Common	Thrall of Wrath VI
340700	Elementalist	Common	Common	Thrall of Wrath VII
340800	Elementalist	Common	Common	Thrall of Wrath VIII
350100	Archer	Common	Common	Windsong I
350100	Berserker	Common	Common	Unleashed: Sinister
350100	Elementalist	Common	Common	Command: Attack
350100	Priest	Common	Common	Energy Stars I
350100	Sorcerer	Common	Common	Ice Lances
350100	Warrior	Common	Common	Infuriate I
350110	Priest	Common	Common	Energy Stars I
350200	Priest	Common	Common	Energy Stars II
350210	Priest	Common	Common	Energy Stars II
350300	Priest	Common	Common	Energy Stars III
350310	Priest	Common	Common	Energy Stars III
350400	Priest	Common	Common	Energy Stars IV
350410	Priest	Common	Common	Energy Stars IV
360100	Archer	Common	Common	Gust Arrow I
360100	Berserker	Common	Common	Unleashed: Rampage
360100	Elementalist	Common	Common	Command: Follow
360100	Priest	Common	Common	Epiphany of the Goddess I
360100	Sorcerer	Common	Common	Fusion
360100	Warrior	Common	Common	Rain of Blows XI
360130	Warrior	Common	Common	Rain of Blows XI
360200	Sorcerer	Common	Common	Prime Flame
360300	Sorcerer	Common	Common	Arcane Storm
360400	Sorcerer	Common	Common	Iceberg
360600	Sorcerer	Common	Common	Elemental Fusion
370100	Berserker	Common	Common	Unleashed: Beast Fury
370100	Elementalist	Common	Common	Warding Totem I
370100	Priest	Common	Common	Healing Immersion I
370100	Warrior	Common	Common	Blade Draw IX
370110	Priest	Common	Common	Healing Immersion I
370130	Warrior	Common	Common	Blade Draw IX
370200	Elementalist	Common	Common	Warding Totem II
370200	Priest	Common	Common	Healing Immersion II
370210	Priest	Common	Common	Healing Immersion II
380100	Elementalist	Common	Common	Numbing Totem
380100	Priest	Common	Common	Backstep
380100	Warrior	Common	Common	Scythe II
380130	Warrior	Common	Common	Scythe II
390100	Elementalist	Common	Common	Speed Totem
390100	Priest	Common	Common	Grace of Resurrection
390100	Sorcerer	Common	Common	Implosion
390100	Warrior	Common	Common	Traverse Cut X
390130	Warrior	Common	Common	Traverse Cut X
400100	Elementalist	Common	Common	Assailing Totem
400100	Engineer	Common	Common	Rolling Reload
400100	Fighter	Common	Common	Quick Dash
400100	Priest	Common	Common	Zenobia's Vortex I
400100	Soulless	Common	Common	Shadow Step
400100	Warrior	Common	Common	Blade Waltz
400101	Engineer	Common	Common	Rolling Reload
400102	Engineer	Common	Common	Dashing Reload
400110	Warrior	Common	Common	Blade Waltz
400111	Warrior	Common	Common	Blade Waltz
400112	Warrior	Common	Common	Blade Waltz
400119	Warrior	Common	Common	Blade Waltz
400120	Warrior	Common	Common	Blade Waltz
400121	Warrior	Common	Common	Blade Waltz
400122	Warrior	Common	Common	Blade Waltz
400129	Warrior	Common	Common	Blade Waltz
400130	Fighter	Common	Common	Quick Dash
400130	Soulless	Common	Common	Shadow Step
400131	Engineer	Common	Common	Rolling Reload
400132	Engineer	Common	Common	Dashing Reload
400200	Priest	Common	Common	Zenobia's Vortex II
400300	Priest	Common	Common	Zenobia's Vortex III
400400	Priest	Common	Common	Zenobia's Vortex IV
400500	Priest	Common	Common	Zenobia's Vortex V
400600	Priest	Common	Common	Zenobia's Vortex VI
400700	Priest	Common	Common	Zenobia's Vortex VII
400800	Priest	Common	Common	Zenobia's Vortex VIII
400900	Priest	Common	Common	Zenobia's Vortex IX
401000	Priest	Common	Common	Zenobia's Vortex X
410100	Elementalist	Common	Common	Contagion I
410100	Engineer	Common	Common	Modular Weapon System
410100	Priest	Common	Common	Divine Intervention
410100	Warrior	Common	Common	Aerial Scythe
410105	Sorcerer	Common	Common	Lightning Strike I
410130	Warrior	Common	Common	Aerial Scythe
410131	Warrior	Common	Common	Aerial Scythe
410190	Warrior	Common	Common	Aerial Scythe
410200	Elementalist	Common	Common	Contagion II
410200	Priest	Common	Common	Mass Divine Intervention
410205	Sorcerer	Common	Common	Lightning Strike II
410300	Elementalist	Common	Common	Contagion III
410305	Sorcerer	Common	Common	Lightning Strike III
410400	Elementalist	Common	Common	Contagion IV
410405	Sorcerer	Common	Common	Lightning Strike IV
410500	Elementalist	Common	Common	Contagion V
410505	Sorcerer	Common	Common	Lightning Strike V
410600	Elementalist	Common	Common	Contagion VI
410605	Sorcerer	Common	Common	Lightning Strike VI
410700	Elementalist	Common	Common	Contagion VII
410705	Sorcerer	Common	Common	Lightning Strike VII
410800	Elementalist	Common	Common	Contagion VIII
410805	Sorcerer	Common	Common	Lightning Strike VIII
410900	Elementalist	Common	Common	Contagion IX
410905	Sorcerer	Common	Common	Lightning Strike IX
411005	Sorcerer	Common	Common	Lightning Strike X
411105	Sorcerer	Common	Common	Lightning Strike XI
420100	Elementalist	Common	Common	Boomerang Pulse I
420100	Priest	Common	Common	Holy Burst
420100	Warrior	Common	Common	Blade Frenzy
420101	Engineer	Common	Common	Detonate
420120	Engineer	Common	Common	Detonate
420121	Engineer	Common	Common	Detonate
420122	Engineer	Common	Common	Detonate
420130	Engineer	Common	Common	Detonate
420130	Warrior	Common	Common	Blade Frenzy
420131	Engineer	Common	Common	Detonate
420131	Warrior	Common	Common	Blade Frenzy
420190	Warrior	Common	Common	Blade Frenzy
420200	Elementalist	Common	Common	Boomerang Pulse II
420300	Elementalist	Common	Common	Boomerang Pulse III
420400	Elementalist	Common	Common	Boomerang Pulse IV
420500	Elementalist	Common	Common	Boomerang Pulse V
420600	Elementalist	Common	Common	Boomerang Pulse VI
420700	Elementalist	Common	Common	Boomerang Pulse VII
420800	Elementalist	Common	Common	Boomerang Pulse VIII
420900	Elementalist	Common	Common	Boomerang Pulse IX
421000	Elementalist	Common	Common	Boomerang Pulse X
430100	Elementalist	Common	Common	Unsummon Thrall
430100	Engineer	Common	Common	Remote Trigger
430100	Priest	Common	Common	Edict of Judgment
430101	Engineer	Common	Common	Remote Trigger
430103	Engineer	Common	Common	Remote Trigger
430120	Engineer	Common	Common	Remote Trigger
430121	Engineer	Common	Common	Remote Trigger
430122	Engineer	Common	Common	Remote Trigger
430130	Engineer	Common	Common	Remote Trigger
430131	Engineer	Common	Common	Remote Trigger
430140	Engineer	Common	Common	Remote Trigger
430150	Engineer	Common	Common	Remote Trigger
430151	Engineer	Common	Common	Remote Trigger
430190	Engineer	Common	Common	Remote Trigger
440100	Elementalist	Common	Common	Mass Teleport
440101	Engineer	Common	Common	Balder's Vengeance II
440120	Engineer	Common	Common	Balder's Vengeance II
440130	Engineer	Common	Common	Balder's Vengeance II
450100	Elementalist	Common	Common	Thrall Augmentation
460100	Elementalist	Common	Common	Summon: Elemental God
470100	Elementalist	Common	Common	Arunic Release
470100	Engineer	Common	Common	Obliteration
480100	Elementalist	Common	Common	Summon: Thrall Lord
510120	Engineer	Common	Common	[HB] Obliteration
520120	Engineer	Common	Common	Arcane Splash Damage
900001	Common	Common	Common	Summon: Terminus
1111232	Common	Common	Common	Summon: Night Mare
1111322	Common	Common	Common	Summon: Regal Frostlion
1111332	Common	Common	Common	Summon: Sleipnir
1111362	Common	Common	Common	Summon: Boneshaker
1111502	Common	Common	Common	Summon: Snowdrift
1111503	Common	Common	Common	
1111513	Common	Common	Common	Summon: Festive Carpet
1111521	Common	Common	Common	Summon: Carmine
1111522	Common	Common	Common	Summon: Carmine
1111523	Common	Common	Common	Summon: Sparky
1111524	Common	Common	Common	Summon: Sparky
1111529	Common	Common	Common	Summon: Rootstock Carpet
1111530	Common	Common	Common	Summon: Moonsilk Carpet
1111541	Common	Common	Common	Summon: Aeolian Zebra
1111573	Common	Common	Common	Summon: Jade
1111981	Common	Common	Common	Summon: Tawny Huntress
2000001	Common	Common	Common	Take off Azart disguise
2000002	Common	Common	Common	Take off Azart disguise
8400010	Common	Common	Common	Activate Noctenium Infusion
8400020	Common	Common	Common	Summon: Fortuna
8400030	Common	Common	Common	Summon: Fides
8400040	Common	Common	Common	Summon: Virtus
8500000	Common	Common	Common	Summon: Brave Black Lion
8500001	Common	Common	Common	Summon: Loyal Black Lion
8500002	Common	Common	Common	Summon: Brave Black Steed
8500003	Common	Common	Common	Summon: Loyal Black Steed
8500004	Common	Common	Common	Summon: Glorious Black Lion
8500005	Common	Common	Common	Summon: Glorious Black Steed
8500006	Common	Common	Common	Summon: Brave White Lion
8500007	Common	Common	Common	Summon: Loyal White Lion
8500008	Common	Common	Common	Summon: Brave White Steed
8500009	Common	Common	Common	Summon: Loyal White Steed
8500010	Common	Common	Common	Summon: Glorious White Lion
8500011	Common	Common	Common	Summon: Glorious White Steed
9010100	Common	Common	Aman	Kaiator's Drums
9010100	Common	Common	Baraka	Core's Resonance
9010100	Common	Common	Castanic	Kaiator's Drums
9010100	Common	Common	Highelf	Core's Resonance
9010100	Common	Common	Human	Velik's Horn
9010100	Common	Common	Popori	Velik's Horn
9020100	Common	Common	Aman	Last Aman Standing
9020100	Common	Common	Baraka	Ancient Wellspring
9020100	Common	Common	Castanic	Skirmish Running
9020100	Common	Common	Highelf	Core Infusion
9020100	Common	Common	Human	Deft Footwork
9020100	Common	Common	Popori	Soothing Presence
9030100	Common	Common	Popori	Horizon Run
9100001	Common	Common	Common	Dreamreader
9100002	Common	Common	Common	Dreamreader
9100003	Common	Common	Common	Dreamreader
9100004	Common	Common	Common	Dreamreader
9100005	Common	Common	Common	Dreamreader
9100006	Common	Common	Common	Dreamreader
9100007	Common	Common	Common	Dreamreader
9100008	Common	Common	Common	Dreamreader
9100010	Common	Common	Common	Corrupting Tide
9100011	Common	Common	Common	Corrupting Tide
9100012	Common	Common	Common	Ancient Corrupting Tide
9100013	Common	Common	Common	Ancient Corrupting Tide
9100014	Common	Common	Common	Ancient Corrupting Tide
9100015	Common	Common	Common	Ancient Corrupting Tide
9100016	Common	Common	Common	Corrupting Tide
9100017	Common	Common	Common	Corrupting Tide
9100018	Common	Common	Common	Ancient Corrupting Tide
9100019	Common	Common	Common	Ancient Corrupting Tide
9100020	Common	Common	Common	Corrupting Tide
9100021	Common	Common	Common	Corrupting Tide
9100031	Common	Common	Common	Illumination
9100032	Common	Common	Common	Illumination
9100033	Common	Common	Common	Illumination
9100034	Common	Common	Common	Illumination
9100035	Common	Common	Common	Illumination
9100036	Common	Common	Common	Illumination
9100037	Common	Common	Common	Illumination
9100038	Common	Common	Common	Illumination
9100039	Common	Common	Common	Stormcharge
9100040	Common	Common	Common	Stormcharge
9100041	Common	Common	Common	Stormcharge
9100042	Common	Common	Common	Stormcharge
9100043	Common	Common	Common	Dreamreader
9100044	Common	Common	Common	Dreamreader
9100045	Common	Common	Common	Dreamreader
9100046	Common	Common	Common	Dreamreader
9100047	Common	Common	Common	Rexpert Turbosaurus
9100048	Common	Common	Common	Rexpert Turbosaurus
9100049	Common	Common	Common	Rexpert Grabosaurus
9100050	Common	Common	Common	Rexpert Grabosaurus
9100051	Common	Common	Common	Rexpert Anglersaurus
9100052	Common	Common	Common	Rexpert Anglersaurus
9100053	Common	Common	Common	Turbosaurus
9100054	Common	Common	Common	Turbosaurus
9100055	Common	Common	Common	Grabosaurus
9100056	Common	Common	Common	Grabosaurus
9100057	Common	Common	Common	Anglersaurus
9100058	Common	Common	Common	Anglersaurus
9100100	Common	Common	Common	Apex Urgency
9100100	Priest	Common	Common	Apex Urgency
11117100	Common	Common	Common	Summon: Regulus
12000006	Common	Common	Common	
12200001	Common	Common	Common	Flight: Mighty Armored Dragon
12200002	Common	Common	Common	Flight: Mighty Fire Dragon
12200003	Common	Common	Common	Flight: Mighty Spirit Dragon
12200004	Common	Common	Common	Flight: Mighty Diamond Dragon
12200005	Common	Common	Common	Flight: Ancient Mighty Armored Dragon
12200006	Common	Common	Common	Flight: Ancient Mighty Fire Dragon
12200007	Common	Common	Common	Flight: Ancient Mighty Spirit Dragon
12200008	Common	Common	Common	Flight: Ancient Mighty Diamond Dragon
12200009	Common	Common	Common	Flight: Mighty Armored Dragon
12200010	Common	Common	Common	Flight: Mighty Fire Dragon
12200011	Common	Common	Common	Flight: Mighty Spirit Dragon
12200012	Common	Common	Common	Flight: Mighty Diamond Dragon
